Kurtosis,Entropy,Fractal Dimension,Peak factor,Pulse factor,Crest factor,Energy ratio,Spectral flatness,Mean,Variance,Skewness,Peak vibration,Rms vibration,rul
1.0805304470374235,0,0.5976594971703045,5.496285550581174,6.960434692188409,5.496285550581174,0.3039567238150496,0.48458320292241114,0.009496484375,0.1255241882688904,0.08953809094105927,1.948,0.35442117809800106,0.9848421052631579
1.6387188106410706,0,0.5868361537817255,6.30101211957822,8.099028804506473,6.30101211957822,0.29935543267551334,0.49755363093361954,0.0017695312499999998,0.14580126407165528,-0.019354546274092634,2.406,0.3818434172700899,0.984421052631579
3.4208250611670143,0,0.5821853838313261,8.847565958151478,11.492054839325139,8.847565958151478,0.2937310493655296,0.4988753827597318,-0.01128046875,0.13848434946228028,0.2263982825879499,3.294,0.37230578619932836,0.984
0.1351398311143348,0,0.5907848287818066,3.610657556274523,4.558532455681012,3.610657556274523,0.2483458447388505,0.4900701367200698,-0.004212109375,0.12604984758773802,0.10318843960289507,1.282,0.35505998007819045,0.983578947368421
0.6352461460581891,0,0.5561447670999112,5.008002317170035,6.4283820387112875,5.008002317170035,0.2585709984913636,0.46934165623151947,0.003920312499999999,0.14881282177490235,0.047436509773214584,1.932,0.3857825691046707,0.9831578947368421
0.26488831972887983,0,0.5832344747570354,4.212221064131441,5.323822493592563,4.212221064131441,0.26057074706775407,0.45609629389649053,0.003685156249999999,0.14050765165466308,0.05442611280904414,1.579,0.3748616171752584,0.9827368421052631
0.1390184860581125,0,0.5720836127862347,3.9170135076479986,4.926396382765252,3.9170135076479986,0.27781998321363505,0.4721636773985844,0.012823828125,0.11168463888534545,0.11103717448467888,1.31,0.3344384688595572,0.9823157894736843
0.3536151126963336,0,0.5816359428239298,3.979064338177266,5.050139201842039,3.979064338177266,0.25565895685786594,0.4590284361376547,-0.011311328125,0.15377391909042357,-0.06752287138618947,1.561,0.3923032822120852,0.9818947368421053
0.1215463610288321,0,0.5916948281139316,3.767368375040357,4.753617798439316,3.767368375040357,0.2993325551040391,0.4744785681855512,0.012919140625,0.13753443603988647,0.003448273576163813,1.398,0.37108131215998336,0.9814736842105263
0.24785364252242337,0,0.5613483003232775,4.326210384343823,5.4677828191441815,4.326210384343823,0.2996502787329767,0.41704362633281794,0.019022265625,0.14492491395736695,0.11945037255076801,1.649,0.38116500435752887,0.9810526315789474
0.3341726321588827,0,0.6138822457185346,4.060072773283097,5.172927137340425,4.060072773283097,0.2651246918383732,0.47224158422329815,0.00011367187500000292,0.12772242184432983,0.022095587988485547,1.451,0.35738275667080666,0.9806315789473684
0.2705856633674193,0,0.5778087363681875,4.009747385351127,5.083457048247469,4.009747385351127,0.19393260206192803,0.4544749297715906,0.0038617187499999997,0.13511793869079589,-0.06644754482718623,1.474,0.36760420503919705,0.9802105263157894
0.4159917967085369,0,0.6108696515514357,4.475303107670729,5.6363533413307385,4.475303107670729,0.2747288958275836,0.44273347508266403,0.0008261718749999994,0.13958074517440794,0.020569371397442984,1.672,0.3736059792540465,0.9797894736842105
0.7002914510067262,0,0.6160879215196806,4.608364567879627,5.851809176903492,4.608364567879627,0.338518019591056,0.5109745021588606,0.0039941406250000025,0.12037761051254274,-0.0021592788160482387,1.599,0.346977756739355,0.9793684210526316
0.5742033095517591,0,0.6117202687669026,5.83894213560313,7.404522533379848,5.83894213560313,0.23517946108314344,0.47776996267892136,-0.005799609375000002,0.15244231570297245,0.08063029331560917,2.28,0.3904816912121169,0.9789473684210527
0.2571493214433356,0,0.6087754192755506,3.51815984410749,4.4692257983770665,3.51815984410749,0.30854188136133087,0.41325399775537697,0.0025656250000000024,0.15096871522460936,0.0005340934365093451,1.367,0.38855539843920583,0.9785263157894737
1.3615603231351345,0,0.6301452313730939,5.954330908916493,7.684501425835226,5.954330908916493,0.27479158938909437,0.4695161101763434,0.0015667968750000011,0.1340414447569275,0.24896490264169194,2.18,0.366120061741193,0.9781052631578947
0.10009573188839394,0,0.6230064636057272,3.764951027469987,4.74756421612046,3.764951027469987,0.27171054883885,0.4813305026144119,0.007152343749999998,0.11427303694763183,-0.015277673354379268,1.273,0.3381186078416123,0.9776842105263158
1.3414070498422666,0,0.6064314508620089,7.071630022985823,9.042509296329731,7.071630022985823,0.2738340464124477,0.4740602072153201,0.02228984375,0.15909028474060058,0.13465049072569715,2.825,0.3994835689674858,0.9772631578947368
1.1444229647419562,0,0.6284048737520276,6.199288612989429,7.890820663929908,6.199288612989429,0.3049810268983177,0.48520926988071594,0.014183593750000001,0.12608193973083495,0.19266979268488116,2.203,0.35536335497980087,0.9768421052631578
0.05721379991969,0,0.5975111799268503,3.767163564261298,4.739498295089043,3.767163564261298,0.28389846873095154,0.4692492206067018,-0.014993359375000001,0.1227388308152771,-0.09089246896679665,1.321,0.3506617054093945,0.976421052631579
2.6726492695895283,0,0.5571213419075212,8.718265146456389,11.194589011968166,8.718265146456389,0.24352262440523811,0.5180246229847728,-0.0008023437500000015,0.15704863905700683,0.30874536976954514,3.455,0.39629443954274707,0.976
1.1042091409508963,0,0.582533418046938,6.690025327348582,8.55207474356567,6.690025327348582,0.23907189804826173,0.48124888359685597,0.001607031250000003,0.13466016432556152,0.12280109769023753,2.455,0.36696423105665216,0.9755789473684211
0.211339735625951,0,0.5740665206373204,3.804730241610475,4.823763012009668,3.804730241610475,0.2538217562055614,0.4422615768988537,0.007755078124999998,0.14159694196640013,0.02263033233113563,1.432,0.37637359525227726,0.9751578947368421
0.10357690101776829,0,0.587730250355516,4.142152000547086,5.218031480921902,4.142152000547086,0.2536029038660955,0.48921985477972285,-0.01394609375,0.12816137756286622,0.011436555862366343,1.484,0.35826787616774963,0.9747368421052631
0.42032183504314613,0,0.5795080752407528,4.246161186499643,5.4003297039178655,4.246161186499643,0.30304048806529627,0.44082928725477954,0.014114843750000003,0.15708718915466308,0.07391558742722543,1.684,0.39659351730550263,0.9743157894736842
0.2831332300326701,0,0.5701808232050519,4.520363547238064,5.717133489461358,4.520363547238064,0.2527634871547828,0.42847043960169107,-0.014230859374999997,0.15625206975082398,0.058032291606516746,1.788,0.3955434073643182,0.9738947368421053
0.5226813328787818,0,0.5697528585268452,4.666803713046826,5.968210924080088,4.666803713046826,0.25050882959777265,0.4562653878403935,0.006612890625000001,0.12194961459945679,0.02699047031017979,1.63,0.34927545708491314,0.9734736842105263
0.20422579462642343,0,0.5674374757067879,4.158867900099189,5.235010484633155,4.158867900099189,0.3072350702024901,0.41950160915974416,0.012854296874999999,0.14289113462997438,0.0930990585262653,1.573,0.37822793072183997,0.9730526315789474
0.3461276286215824,0,0.5771481988527083,3.961814924841358,5.0599108041159,3.961814924841358,0.261252189342936,0.43424619382388374,-0.008627343750000002,0.16445492050231933,0.0425405379526919,1.607,0.4056221783414955,0.9726315789473684
0.30710576952253144,0,0.5635909308542244,3.932757047341432,4.988802616277593,3.932757047341432,0.3054186301797446,0.4303948519636846,0.0409296875,0.15066776771240234,0.007788440822184989,1.535,0.39031142313702527,0.9722105263157895
0.14561312473134658,0,0.5249913188531616,3.8989917954050783,4.914558648412161,3.8989917954050783,0.21611698126894102,0.4139247342004774,-0.005590234375,0.13999386529525756,-0.02458908366604014,1.459,0.3741992998598808,0.9717894736842105
1.5421079406697569,0,0.491348865624754,6.067824013925442,7.888553252827403,6.067824013925442,0.3261443723350737,0.41249697903723853,0.01284296875,0.18884455659118654,0.010128393476755421,2.638,0.43475222648941086,0.9713684210526315
0.48963936457489066,0,0.550168837187083,4.778660668687592,6.048178736618948,4.778660668687592,0.2655542817693455,0.4375605889380893,-0.034618359375000005,0.15193528755355837,0.08960558577259585,1.87,0.3913230358148815,0.9709473684210527
0.5746890128302127,0,0.5927452712713792,5.691806781406095,7.2495473878969605,5.691806781406095,0.28050907748972326,0.45542327383988745,0.015672265625,0.16007461954330446,0.10420798751892428,2.279,0.40040009921717673,0.9705263157894737
-0.0728637081743222,0,0.5504026223958602,3.5176481764719982,4.403279592808966,3.5176481764719982,0.2662503763703306,0.42109318777980814,0.01281015625,0.15196189130310062,-0.05800648445900106,1.372,0.39003332089226683,0.9701052631578947
0.3316846267394067,0,0.567159054771514,4.115565067996307,5.208558838432191,4.115565067996307,0.27932481580844565,0.4217720759729193,-0.008968359375,0.14396620251449582,0.1477910453499814,1.562,0.3795347599158409,0.9696842105263158
1.0759633025103046,0,0.5763667094973045,6.493086775594659,8.368521968754283,6.493086775594659,0.27892007669061214,0.49040275266639594,-0.003886328124999999,0.13763330231307985,0.07448552881833027,2.409,0.37100998080829983,0.9692631578947368
0.31196146498659516,0,0.604488695471151,4.431465382482885,5.607257844400658,4.431465382482885,0.2957262377079273,0.43649243215484695,0.016587890625,0.13221206961898804,-0.06315860469467235,1.613,0.36398794998512657,0.968842105263158
0.23900507161155238,0,0.5441308382347168,4.8163425655454315,6.097862633184614,4.8163425655454315,0.28623403589688867,0.419472974202755,0.013239453125,0.1426180852403259,-0.05518085867218711,1.82,0.3778800978609154,0.968421052631579
0.7431220746826042,0,0.5823389953112339,4.649216569610625,5.9417494333038325,4.649216569610625,0.23480309576567177,0.40414322840114686,0.008797656249999997,0.15672331061950687,0.08455425622174585,1.841,0.3959806931846551,0.968
0.5651586198294005,0,0.5534506682509847,3.9400267607568917,5.058961283432626,3.9400267607568917,0.27570965754013804,0.43133680212258324,-0.008893359375,0.1442803710496521,-0.0076989298856158395,1.497,0.37994665795427784,0.9675789473684211
0.9737783623425589,0,0.5232172606583648,5.492946941548189,7.024950927419406,5.492946941548189,0.27547923645599826,0.4398167069443106,-0.013623828125000004,0.16418706747909545,0.07134146933749026,2.227,0.40542900262792625,0.9671578947368421
0.49007334906855515,0,0.5693886129692136,4.182130727570593,5.368488657747729,4.182130727570593,0.26511465502655096,0.33727596699401674,-0.013588671874999996,0.17954604682479855,-0.14363283495759188,1.773,0.42394657544096875,0.9667368421052631
0.711018525109882,0,0.5206611553657987,5.134685899080829,6.565510169875871,5.134685899080829,0.22880567682773523,0.4504169886709041,0.008789843750000002,0.16417690583435057,-0.16523475866254475,2.081,0.405282823701548,0.9663157894736842
0.41084327428889145,0,0.5763561590160949,4.559886369789543,5.774091210910739,4.559886369789543,0.3031474126321889,0.4226708671579447,-0.011353124999999995,0.14083227139648438,-0.06030660865102775,1.712,0.37544795224338356,0.9658947368421053
0.2254853468075937,0,0.5561909999730825,4.290437683804547,5.449800619942221,4.290437683804547,0.27499392541553314,0.430248990514158,0.042301953125,0.1400769342149353,-0.0701769224020375,1.616,0.37665154911818033,0.9654736842105263
-0.0032602551227212118,0,0.5924090563446326,3.6213767932202314,4.557605998562731,3.6213767932202314,0.24667540261742107,0.44191010875039993,0.01098359375,0.13133584816833496,0.09920437360047074,1.313,0.36256928648190817,0.9650526315789474
0.2712823447236512,0,0.5667539394464861,3.7231675521479652,4.699804452567988,3.7231675521479652,0.2336987127136477,0.40557978042445253,-0.034325390624999993,0.13343143044906616,0.0340875834025691,1.366,0.366891895373317,0.9646315789473684
0.19315378942264116,0,0.5787549776228116,3.6603820542804204,4.641407728904324,3.6603820542804204,0.2951249571319362,0.43661946834699794,-0.022960546875,0.13308909805282593,-0.03620595328177375,1.338,0.36553561353939923,0.9642105263157895
0.28995126546757133,0,0.5690401143340916,3.7536841541480284,4.750384587697992,3.7536841541480284,0.3097169161912715,0.43058831824986593,0.004361718749999998,0.1375000738470459,0.12955234753790998,1.392,0.3708356757884818,0.9637894736842105
1.1486325923831187,0,0.5376706508528499,5.873993844856214,7.525441040044857,5.873993844856214,0.2519173909402266,0.4147378127814082,0.020152734375000002,0.1517127770628357,-0.030130602463151353,2.291,0.3900242425358006,0.9633684210526315
0.4296880929992817,0,0.5893451189271401,4.246216675547283,5.383533233745703,4.246216675547283,0.28366294864087105,0.41724285098713204,0.005096484375,0.1410707957688904,0.10828151448810205,1.595,0.37562849987970165,0.9629473684210527
1.051419855407774,0,0.5746859166879892,5.132827620429836,6.632760453119735,5.132827620429836,0.25749771368417584,0.46188887117972227,0.03201484375,0.1506494302484131,0.048068705982977675,1.999,0.38945395166662516,0.9625263157894737
0.4220029348358816,0,0.5604589308197949,5.193240324249907,6.586612655532103,5.193240324249907,0.2797633033369563,0.40621885848195183,-0.017753515625,0.15535558338607788,-0.034922291478498145,2.049,0.39455135369571986,0.9621052631578947
1.7832625679874248,0,0.5552384705805112,6.162159056830885,7.957738827899224,6.162159056830885,0.2575473187214014,0.44182839060305135,0.013280078125,0.15558557429061887,-0.0346503512052466,2.432,0.3946668655532473,0.9616842105263158
1.6399362963649118,0,0.5774384527592596,5.096811852580568,6.77809233068136,5.096811852580568,0.29531161535873796,0.35862613367296214,-0.013673828125,0.19782383462753295,0.011837945280727782,2.268,0.4449840538751079,0.9612631578947368
0.3284997768857858,0,0.5496449135145957,3.8792021694805086,4.903827663907146,3.8792021694805086,0.27376269761712535,0.40627185027586804,-0.022855468749999996,0.1599562548919678,0.07056427484307277,1.554,0.400597837417715,0.9608421052631579
0.7241043733408361,0,0.5931683085024336,3.9273320643604013,5.05752508187212,3.9273320643604013,0.2757726738337519,0.4311422597315208,0.003260937500000001,0.1495854764428711,0.08682064074495344,1.519,0.38677656360778895,0.960421052631579
0.16423779736753952,0,0.5821195484476616,4.121514596449498,5.185313020246046,4.121514596449498,0.2891834999828147,0.44555696880862705,-0.022444921875000003,0.14294344071640014,0.17792001100043467,1.561,0.3787442609919984,0.96
0.3645573397656694,0,0.587466613284899,4.4719056103024295,5.673267171667076,4.4719056103024295,0.25549873654637595,0.4257531726908219,0.00450078125,0.14415479453063967,-0.013080326206209096,1.698,0.3797038998515817,0.9595789473684211
0.14125640064278544,0,0.6159616917776527,4.09777655089776,5.156369593533053,4.09777655089776,0.30746923647168234,0.4559087251538608,0.02538828125,0.1333496265814209,0.0033048562433089087,1.5,0.36605217033402493,0.9591578947368421
0.2927926116967954,0,0.620928619947972,4.236311725936088,5.393958644439047,4.236311725936088,0.28688197540543364,0.46064540738712095,0.016212890625,0.1194917191307068,-0.040964264100449836,1.466,0.3460557425518684,0.9587368421052631
0.03880704586635897,0,0.5518541237804032,3.5913171002815867,4.518257550835994,3.5913171002815867,0.31000106885538553,0.4573587945686015,-0.006251171875,0.12958615370956422,0.014645485587512037,1.293,0.36003504115485063,0.9583157894736842
0.04274480585456697,0,0.6004777366518378,4.175435196961788,5.227931735150146,4.175435196961788,0.27235297979516926,0.4988173782871254,-0.020387109375000004,0.1116857169432068,0.08364467780045584,1.398,0.3348153986480834,0.9578947368421052
-0.02900053119033652,0,0.5983551360836117,3.489290618505628,4.37997110629711,3.489290618505628,0.33779060235955427,0.49497924570507096,-0.004248046875000001,0.1135720216758728,0.05930223591911911,1.176,0.33703125608483997,0.9574736842105264
0.7876094260669073,0,0.5893387030197244,4.782873280980506,6.168840363872517,4.782873280980506,0.2572763529904876,0.40107900143332703,0.00846484375,0.17026830892028808,0.050568567206180165,1.974,0.41272262174491964,0.9570526315789474
0.2879547118191881,0,0.6063050607921886,4.3671801066296485,5.524401751674134,4.3671801066296485,0.29613465363943114,0.42603316655575063,-0.034340625,0.1514211831933594,-0.007845808425917125,1.706,0.3906410906685957,0.9566315789473684
0.07323447338615541,0,0.572274920177988,4.504747410604004,5.59600687164365,4.504747410604004,0.2973012266343277,0.48524284005742746,-0.0040523437499999995,0.12867269647888185,-0.0670860057488833,1.616,0.358732655286287,0.9562105263157895
0.06007725395629748,0,0.619307049147946,3.335295800427047,4.189925782078974,3.335295800427047,0.27372974144448753,0.4910020962134665,-0.035959375,0.11268152100585938,-0.014238623804754331,1.126,0.33760124060235625,0.9557894736842105
-0.08964172661321568,0,0.6134005768410239,3.642552765927493,4.538507802131711,3.642552765927493,0.2953477357000044,0.4689470001578296,-0.027197265625,0.1153334825706482,0.035011675709174614,1.241,0.3406951332615789,0.9553684210526315
-0.046663954222577075,0,0.5891164944022498,3.33694359352775,4.1797925470610835,3.33694359352775,0.2659066773433857,0.46047513652581257,-0.024139062500000003,0.12659067909912108,-0.03689525197149723,1.19,0.3566137594618301,0.9549473684210527
0.2914294998848419,0,0.5789093765088941,4.415525120310101,5.553263435486272,4.415525120310101,0.29744449327752354,0.4821254709504946,0.010933203125000002,0.11994593967880249,0.0425163466327997,1.53,0.34650465308473855,0.9545263157894737
-0.011471341897525633,0,0.5884284373525448,3.4544040257075816,4.329167386374401,3.4544040257075816,0.2871938830739427,0.4781745082782204,-0.03523671874999999,0.12226524240173339,0.04724930862285194,1.214,0.3514354403727661,0.9541052631578948
-0.06408731851063987,0,0.5945528146345602,3.212286993996697,4.012380971157069,3.212286993996697,0.25816939280866863,0.4666587038264895,0.009563281250000001,0.1199584014642334,0.03574229348485201,1.113,0.34648211759411196,0.9536842105263158
0.9726511770481947,0,0.5713912740994174,5.666188871599258,7.294098703808068,5.666188871599258,0.29907095741057643,0.3800615096813848,0.019334374999999997,0.15941791944335937,0.1441950945621232,2.265,0.39973958710640606,0.9532631578947368
-0.06792868458143264,0,0.5833260617493475,3.426688295263828,4.294194885691191,3.426688295263828,0.30296610018073233,0.462653947316132,-0.006536328125000002,0.13153823774276732,0.11102172738576704,1.243,0.3627409010962577,0.9528421052631579
0.05341677991139848,0,0.6129359100285455,4.215035155182469,5.303347055710154,4.215035155182469,0.3111678021553166,0.39871588023529325,-0.015301953125,0.1511517037461853,0.020040448346816103,1.64,0.3890833503449165,0.952421052631579
0.14683720402841693,0,0.6200482998831925,3.761960803973812,4.721133587934782,3.761960803973812,0.24451166858425802,0.4782262798757016,0.015523437500000004,0.12418564554443359,-0.121883605384826,1.327,0.35274158056040117,0.952
-0.08877357738723735,0,0.6201214354167058,3.5956991714760402,4.469625100527394,3.5956991714760402,0.3152331987376393,0.4926903468057968,0.008034765625000002,0.1221446296507263,0.0003664266184812008,1.257,0.34958430615428804,0.9515789473684211
0.12860760863569443,0,0.6136033484997386,4.24089010384831,5.322855872779156,4.24089010384831,0.25079132054024106,0.5245335514477186,0.06088828125000001,0.1131946242376709,-0.013263560465834674,1.45,0.3419093549922991,0.9511578947368421
-0.03802580451363058,0,0.5586983356486603,3.3804277882778115,4.243149268249053,3.3804277882778115,0.2705849544166324,0.4587260795928904,-0.025279687500000002,0.12245186708740237,-0.01921377692059205,1.186,0.35084316964635354,0.9507368421052631
0.10640347818976226,0,0.6234664924753197,3.8118767876779978,4.811578217807025,3.8118767876779978,0.26182992593010757,0.48870281617549516,-0.045463671875,0.10736710258651734,-0.018016459012218995,1.261,0.33080817409319707,0.9503157894736842
0.4052345150138992,0,0.5708102844439014,4.021316311179289,5.127358816098611,4.021316311179289,0.2547662457474704,0.49819489206649925,-0.0099609375,0.11011206331787109,0.03996558604063513,1.335,0.33198084823337326,0.9498947368421052
-0.08953850210590719,0,0.6048676446928757,3.803948002641846,4.755646580321343,3.803948002641846,0.2790003038895443,0.4866807722777964,0.009803906250000003,0.1145508537347412,-0.027291242028998377,1.288,0.3385955851934576,0.9494736842105264
0.8307195630122752,0,0.6024863700867984,4.720810573745388,6.055001270016414,4.720810573745388,0.31950156825395026,0.43044769491338547,-0.0227546875,0.13408766872802733,0.05817018836963102,1.732,0.36688614655128365,0.9490526315789474
-0.0733998971154568,0,0.608822703093221,3.4521096890618694,4.322484873212781,3.4521096890618694,0.33005987358743566,0.5061053049368424,0.012692187500000002,0.11411951540771485,0.05273779391132092,1.167,0.33805414807579276,0.9486315789473684
0.05136603212544966,0,0.5957937438948318,3.3198258929377373,4.159152326048512,3.3198258929377373,0.2433969430000299,0.5173155240328084,0.025242578124999998,0.10835377592147828,0.008584632940360564,1.096,0.3301377949763932,0.9482105263157895
0.6770087939363636,0,0.5541720319347255,3.991177256936903,5.137390586062163,3.991177256936903,0.3034352487054495,0.4097184959392481,-0.012365234375000003,0.1573571701194763,-0.023321107049705688,1.584,0.39687538238170555,0.9477894736842105
